"Subject" "Activity" "tBodyAccAvgX" "tBodyAccAvgY" "tBodyAccAvgZ" "tBodyAccStdAvgX" "tBodyAccStdAvgY" "tBodyAccStdAvgZ" "tBodyGyroAvgX" "tBodyGyroAvgY" "tBodyGyroAvgZ" "tBodyGyroStdAvgX" "tBodyGyroStdAvgY" "tBodyGyroStdAvgZ" "tGravityAccAvgX" "tGravityAccAvgY" "tGravityAccAvgZ" "tGravityAccStdAvgX" "tGravityAccStdAvgY" "tGravityAccStdAvgZ"
"81" "21" "STANDING" 0.00593866374135458 0.00962178927985867 0.0114222101131674 0.00527842127825979 0.00770932081746459 0.0084654810753039 0.0317963420877303 0.0274360360012226 0.0183490699045897 0.0242221229877299 0.0247414580091104 0.0155860170668839 0.958786757162921 0.322309508734199 0.207051192719452 0.00672764168819581 0.0592640123654651 0.0392622180129116
"82" "21" "WALKING" 0.18758277383345 0.147517691439237 0.121081276367001 0.131345016033134 0.105857245275238 0.0922063140259178 0.42632126792826 0.353846612913086 0.2618289061201 0.267627381763338 0.301409418624986 0.211559116226549 0.94602983039363 0.348015887553921 0.220931031657437 0.229249678126455 0.190374215471455 0.153050107968929
"83" "21" "WALKING_DOWNSTAIRS" 0.330333168871042 0.176858841185795 0.126033721226417 0.223225304297639 0.137379742607585 0.114073098764078 0.487204982351649 0.416160175778247 0.267897893321755 0.342028049235508 0.307001312235564 0.191509746647393 0.957804930034722 0.334548574893056 0.192840560256358 0.39843802179546 0.228515167901881 0.162368885623599
"84" "21" "WALKING_UPSTAIRS" 0.205364726593626 0.147753051901356 0.113098544770559 0.138689390620372 0.121657830682485 0.0882222999880549 0.430012666508943 0.343569427559525 0.431829856501463 0.296320271905866 0.269919446440858 0.304156793282514 0.885616975332447 0.411403153311336 0.310831500974235 0.247296446874065 0.201319999882281 0.151950727323731
"85" "22" "LAYING" 0.0158131351043469 0.0130192950010197 0.0103962521016916 0.013025076213858 0.0127593325535297 0.00988780878572473 0.0383045241133659 0.0302982778472773 0.044834004125638 0.0299159254245392 0.0237087938746187 0.0287154235031948 0.103140090662023 0.65125036828342 0.752220832107205 0.0137343112585018 0.0137639179243707 0.0100101000824263
"86" "22" "SITTING" 0.00719067387725706 0.0117963189137124 0.0165393955471925 0.00608469360289283 0.0110173583201695 0.0125589956345529 0.0204573233007585 0.0361663748805242 0.032936791554549 0.0152722116270945 0.0312962324417801 0.0239935262932272 0.928455168560988 0.228859677191154 0.305411477760837 0.00646111240948083 0.00973531434165783 0.0131517628122899
"87" "22" "STANDING" 0.00427879173537279 0.0118132881889668 0.0118761484778408 0.00476484814686999 0.0109483736440509 0.00919123411159256 0.0533047077744097 0.0244937110452686 0.0192730205775449 0.0541157792810604 0.0211158128467642 0.0162844670665269 1.01074092306548 0.204139874877232 0.0522429155591518 0.00601009846904458 0.040019493486563 0.0105346954373475
"88" "22" "WALKING" 0.279593911885025 0.133519718773998 0.110721144614589 0.160848862909624 0.134491466126422 0.0926462428961542 0.513198095545618 0.31750868192123 0.32747838064448 0.319663687936223 0.236677882834448 0.251152336423681 0.99799481796875 0.240782998303889 0.124233270074147 0.323138501957547 0.189379127044558 0.107935962759019
"89" "22" "WALKING_DOWNSTAIRS" 0.375100183599392 0.167418413067491 0.09586280161748 0.227449309812537 0.131628832844853 0.0795007246410175 0.605815202962283 0.285287078453125 0.286702043218945 0.443757520177148 0.215919510954864 0.203529097355416 0.989051709570313 0.224342322603624 0.114056101981757 0.438933601644101 0.192810966935376 0.097467913495258
"90" "22" "WALKING_UPSTAIRS" 0.301407565768356 0.172580214883032 0.127372304863925 0.183622729244607 0.129119359369799 0.102710756619554 0.594223236601172 0.334042296173899 0.348014753032716 0.439827559431813 0.242968130253007 0.229198235224563 0.958729109505208 0.322903263007608 0.168459689345275 0.352685997219573 0.215448548544577 0.11263075376724
"91" "23" "LAYING" 0.0127640033375744 0.00537045514309722 0.00615694663748655 0.00977605726832549 0.00403502083496917 0.0052885128910761 0.0262857158057116 0.0355463869160397 0.0165746405201931 0.0133618093643294 0.02211294746661 0.00882622903335257 0.0580621596218533 0.453567596918403 0.898724145193142 0.00912462735525387 0.00468218091818497 0.0059065646405606
"92" "23" "SITTING" 0.00429094484751652 0.0110455056408821 0.017593395721821 0.00384925540591384 0.00934648035843597 0.0138735892241087 0.0285330287143007 0.0413807781585944 0.0303930178999392 0.0166144062188307 0.0307759758120368 0.0182872000517364 0.997150582709099 0.143494196100253 0.14989908002091 0.00417441744655614 0.00737782485727989 0.0164517036716853
"93" "23" "STANDING" 0.00515569030026813 0.00736530170995761 0.0146273718176625 0.00425858655929689 0.0059007754392832 0.010454872872565 0.0417964783554903 0.0330596341983088 0.0170839039470642 0.0348753219268398 0.0294064653014296 0.0141448724723786 0.986311278653493 0.0993108312809058 0.224469612922131 0.00526970790699056 0.020077093929725 0.0434975313778293
"94" "23" "WALKING" 0.186694007150636 0.103882871699074 0.165127083099333 0.123778231219147 0.11119274588387 0.133402953834075 0.376523867372177 0.698888874303933 0.303126228181673 0.271520604952501 0.663887787971807 0.23947873118666 0.999455976694915 0.153024187473448 0.196437510065334 0.224078378427435 0.142769619953639 0.183890744265352
"95" "23" "WALKING_DOWNSTAIRS" 0.261684547203197 0.150099826129552 0.163283836074583 0.217090913955671 0.117921113976587 0.15348336015453 0.433330220397206 0.689198647959618 0.320570994906374 0.340075528721183 0.62161934040547 0.21580920271852 0.991569785604745 0.153081313307662 0.1943230977886 0.339761970867359 0.141477022705773 0.19096537396872
"96" "23" "WALKING_UPSTAIRS" 0.198757756545129 0.138871104225132 0.159626637350567 0.146210331334164 0.116406628311189 0.122717620147284 0.401692440840562 0.43529156219617 0.397033897749954 0.289482670279224 0.327310887159112 0.273565399992571 0.926516825321691 0.225650716165461 0.358334024615104 0.245985279458826 0.146278669326217 0.204636742709441
"97" "24" "LAYING" 0.0101289701907389 0.00360306312296662 0.00621486759894857 0.00724924426589153 0.0031251875095923 0.0051285723371128 0.0234022815190494 0.0308338903268707 0.0174869501169608 0.0136982473450086 0.0219434693418578 0.00956590619121287 0.0815248731680382 0.75544134953342 0.666855741937934 0.00688118320937647 0.00427384649118771 0.00633760807777892
"98" "24" "SITTING" 0.00379465990705327 0.00832896962927881 0.00924405649727849 0.00300252895780838 0.00661402813779675 0.00727614068463986 0.0167355786523031 0.0203480426894675 0.0211699339149588 0.010284979196792 0.0136739490004593 0.0131932220830339 0.985244406008732 0.202185181579733 0.115986809122587 0.00389198453345281 0.00715584476089877 0.00829231956133849
"99" "24" "STANDING" 0.00417009014516649 0.0114070828865801 0.0144493633759534 0.00406708663550114 0.00855203972259588 0.0106882782776846 0.0300876587136769 0.0227047628392792 0.0159667536035498 0.0242298119881408 0.0189614700984182 0.0125228899470109 1.01976166680254 0.123600853924389 0.0637242969312274 0.0051128719718391 0.025199349998884 0.0168515706955064
"100" "24" "WALKING" 0.14710414010889 0.110181244210668 0.102911748775412 0.0908428053719759 0.0960199532833531 0.0806911083376739 0.315630976519968 0.305559182285867 0.235798085289818 0.213296917939715 0.249075318394715 0.176526411120226 1.01430011880388 0.125077717029383 0.150807063034801 0.173006566774583 0.124542449504782 0.123068470496432
"101" "24" "WALKING_DOWNSTAIRS" 0.243168196555162 0.115852656655119 0.110908145273744 0.173801259818314 0.10297703771106 0.0945820336263141 0.47176649468883 0.304722532385753 0.196412785691776 0.347865023551298 0.257405318653478 0.161539233982263 1.01046508301136 0.131818870273615 0.158645791973459 0.298686334763098 0.135847798112809 0.127259473088178
"102" "24" "WALKING_UPSTAIRS" 0.167881603011345 0.120186256217235 0.101098923954599 0.133277302037154 0.0958667223636767 0.092514486541673 0.403878279000079 0.259290367135734 0.290231273785424 0.266878445743739 0.215313371855816 0.221964650790924 0.97512026979608 0.226170923804542 0.229681863450586 0.213386021992035 0.144435619870836 0.136175321331033
"103" "25" "LAYING" 0.0385352880788726 0.097556127559772 0.0809893696831777 0.0247137528407213 0.0501521846741988 0.046655456276022 0.154886798978872 0.0430424556797254 0.0658702250991393 0.0764786629110588 0.0361743827696225 0.0359983896913287 0.157442804008176 0.720846509146383 0.574349479953853 0.0313808621129503 0.0666781071565719 0.0543339021830926
"104" "25" "SITTING" 0.003128529286617 0.00870733174104976 0.00795531600906827 0.00287196427054839 0.00758014533741606 0.0061780501040166 0.0130645918878915 0.0135541075469537 0.0256865636521124 0.00882748016836939 0.0116755830470388 0.0140458169527937 0.948133201033654 0.227322462912139 0.162801722932736 0.00312924240720427 0.00600411540277114 0.00549086869558866
"105" "25" "STANDING" 0.00310095920298633 0.00773311706256651 0.00827308298623176 0.00273326295918128 0.00641076952454384 0.006079001045124 0.0218916606336938 0.0161636204396989 0.0137059603205754 0.01908972432904 0.0145559060365953 0.0117885490312704 0.993362847519003 0.138462270970228 0.192497520125633 0.00374585261812606 0.0263404476787677 0.00684585742797033
"106" "25" "WALKING" 0.108048074004362 0.113124967649103 0.0829672860833826 0.0764232084484095 0.0903011188643989 0.063359840260586 0.443558566598036 0.25038700210378 0.17052926121194 0.292585976739553 0.174003472330053 0.128553011473057 0.999001927037585 0.134155482573199 0.193118437510675 0.132071437236196 0.122364598444049 0.0881572162998345
"107" "25" "WALKING_DOWNSTAIRS" 0.201660406409631 0.114553715532131 0.080221734491056 0.136504656645468 0.0946994101943727 0.0610758607408731 0.558525041315264 0.307457088317457 0.218775281203001 0.396233943874573 0.206487523164577 0.176546739384041 0.995988760479526 0.112398485996905 0.217119528757705 0.24296023182827 0.109662285859484 0.0882907786093691
"108" "25" "WALKING_UPSTAIRS" 0.136800287650541 0.106188004536976 0.111857192979579 0.112083025795751 0.0837070705095998 0.0708098167607863 0.433634738029413 0.366456145830267 0.174481131209543 0.325261938568369 0.24803418627382 0.130203168030707 0.991872871754808 0.207374533790577 0.161532284412459 0.174485850232752 0.126355716827649 0.0909230806762925
"109" "26" "LAYING" 0.00873689675240152 0.0037707981238162 0.00453261088129914 0.00840984942219281 0.00325837316745813 0.00408178858611052 0.016293963319694 0.0191958043901593 0.0369367194314277 0.00815648319217074 0.0124123972376577 0.0157122786599959 0.103266787712788 0.81898225599301 0.599474594418174 0.0193259293096592 0.00345595781877519 0.00487454877452599
"110" "26" "SITTING" 0.00800399055302448 0.0113464818055292 0.0119834866743988 0.00650031385179559 0.00978558331526158 0.00929093358707649 0.0159751530829261 0.0235692096450881 0.0313929140443939 0.00830588860998039 0.0151271546053106 0.0155318818444132 0.88544221000601 0.251488990052305 0.307020405538862 0.00631361447916734 0.00729433352824768 0.00904294171295709
"111" "26" "STANDING" 0.00293068107984206 0.00964942016020481 0.00892822007606271 0.00267314438122142 0.00750389662559316 0.00677453423705059 0.0201408941163298 0.014916116768756 0.0163819920776746 0.01861602571676 0.0118720700053939 0.0118950314097309 1.01922797868454 0.119971139384502 0.0807248199799409 0.00309789540374987 0.0233433596713246 0.00740550862865809
"112" "26" "WALKING" 0.176482258597194 0.117327026486671 0.0947321419174311 0.123493919992573 0.0918470917405547 0.0781531411893276 0.371178986423808 0.248878837066274 0.263687843745339 0.256824503641742 0.211596836938578 0.170916283860819 1.01544022078919 0.145170168723398 0.137671376703988 0.215436420866234 0.119248964359645 0.0796113143248072
"113" "26" "WALKING_DOWNSTAIRS" 0.314864406126375 0.127650753745228 0.101829789380228 0.216245923632693 0.112898978806866 0.0835158052006504 0.511192461238651 0.309960681456766 0.263195275748625 0.394545104059525 0.262354162374152 0.194651805835012 1.00564915171875 0.126414711293697 0.155968189656994 0.382074333688865 0.126421427066769 0.119150894576226
"114" "26" "WALKING_UPSTAIRS" 0.201791751664202 0.128757005483675 0.0879793729307222 0.180674871629805 0.102059870708324 0.0670010768361436 0.416129916455142 0.256730874702358 0.26492322536878 0.288974035312595 0.181258656829469 0.207943132548045 1.00096509833807 0.236217184914984 0.0865655663985881 0.270525287857623 0.157557783031465 0.0664468259160241
"115" "27" "LAYING" 0.0070646751494394 0.0034600839134311 0.00437298266824943 0.00564008081437221 0.00308693735669606 0.00353239726107572 0.0150614614070425 0.018102535751045 0.0216473766448725 0.00941829027680429 0.0113597302447322 0.0112139601323635 0.0396958313719911 0.584774068549409 0.825464206535051 0.009121691016372 0.004131444796338 0.0047048422125479
"116" "27" "SITTING" 0.00413485909623998 0.00520668889602105 0.0076253529308173 0.00372061505330937 0.00462849049861115 0.00650046542094114 0.0168729186429658 0.0211851373445915 0.0226080756277754 0.00981115703740379 0.0126831992163713 0.0120729073804566 0.928641131283482 0.231579253960938 0.267037987510045 0.00339729472552319 0.00440890703336009 0.00600100677416809
"117" "27" "STANDING" 0.0031310920461859 0.00766766043358965 0.00863699044224771 0.0027782855845951 0.00650963559477417 0.00688183872143338 0.0220767430007354 0.0139068493450932 0.013410677792482 0.0193289255610113 0.0108881151018631 0.00873091554866749 1.01882910061523 0.167282249029687 0.0184033914606836 0.00361897094847399 0.032015897043516 0.00709295816175907
"118" "27" "WALKING" 0.172861755467871 0.112685243371086 0.101410484674241 0.12376504983364 0.0838033243750381 0.0801998936066387 0.314486992593257 0.265082381028317 0.28751578683818 0.210279492799101 0.249918279162977 0.228460055088745 1.00370603471765 0.176278175326985 0.163393428429098 0.212799906785939 0.13170418447544 0.110848866912861
"119" "27" "WALKING_DOWNSTAIRS" 0.311388334802202 0.121527713903384 0.106134920836412 0.217288981585322 0.0967924605076787 0.0905107812951026 0.559761078740128 0.308918854094042 0.303636339693555 0.401923807947604 0.263082070319066 0.219356976172108 0.998508945756392 0.160282769105952 0.177134060183498 0.379975915103679 0.14133424934026 0.123734324434995
"120" "27" "WALKING_UPSTAIRS" 0.190884763996109 0.124845695635365 0.11291788887489 0.128060683393664 0.0938416256503201 0.0854733424628007 0.425971483804994 0.26539432626888 0.350128219123912 0.278875927563777 0.195358691407838 0.232529244114567 0.947137929748775 0.218857196624939 0.30213216674807 0.229575650289904 0.144060762748697 0.142299578846793
"121" "28" "LAYING" 0.0098909904422818 0.00956707118290586 0.00843503013589219 0.00743272193796165 0.00717595962315726 0.00722034107964504 0.0350612953624486 0.0292709872033034 0.0301160706916171 0.0298623383755408 0.0241624945582954 0.0180489174802108 0.123900232389258 0.424442807138672 0.882380660009766 0.0191673302574544 0.0284474808601203 0.0828264814317008
"122" "28" "SITTING" 0.00539230625353125 0.0100316717324312 0.0124905311296293 0.00478899466323569 0.00853730504222311 0.00988720779842297 0.0187918440939885 0.0303083550559809 0.0199448007425816 0.0153161234842065 0.0244809907281436 0.0171519307781232 0.977262928927951 0.164462841508398 0.218776089126793 0.00639141140760205 0.0277346840573924 0.0160610219571625
"123" "28" "STANDING" 0.00641753052593819 0.0185555094555498 0.0170902901748208 0.00593283995781686 0.015203741443038 0.0127661587993523 0.082393747600947 0.0375842771155354 0.0289101439582631 0.0673890520936192 0.0332052985996547 0.0262509765688463 1.00655688045886 0.225859455886373 0.0586124776663113 0.00818567681065311 0.0478980234638447 0.0185038055927972
"124" "28" "WALKING" 0.192402476751204 0.120602474739898 0.0999888913169444 0.12742492299985 0.092816548750128 0.0812261382894834 0.384001481519083 0.312066235044936 0.304655191058464 0.292970738185189 0.238800881258319 0.211625727471978 1.00331490865162 0.208873840855868 0.141963746823423 0.230739125109899 0.153382028669237 0.111697146760688
"125" "28" "WALKING_DOWNSTAIRS" 0.301801492817558 0.152485190969711 0.0919597196010428 0.207809511164722 0.127647083167316 0.0802281233987462 0.581942996163417 0.448068080225746 0.280425940459205 0.441683190674697 0.363222398550908 0.199624607564337 0.996227789402174 0.229791024828271 0.131921689995007 0.366531795792964 0.187268214748756 0.112834618207566
"126" "28" "WALKING_UPSTAIRS" 0.198287698755816 0.111485243043969 0.0947472779099157 0.147860448748702 0.0974035552110096 0.092695087865358 0.40715583536182 0.325905248138067 0.335614913676333 0.287948245115088 0.253842646006334 0.219412668351135 0.936820420481005 0.315698414870481 0.265792446421722 0.246812056983024 0.1546113774239 0.137913291916296
"127" "29" "LAYING" 0.00568122305374065 0.00271750729582776 0.00429414275809873 0.00477209089188551 0.00226085119836628 0.0035346557961511 0.00897812518768297 0.00949417133393051 0.0258697246446746 0.00569018552310439 0.00626345355145164 0.0129476125710801 0.0924597110348732 0.824542284737319 0.574346089662591 0.00339260349792625 0.00287575017954311 0.00402478140660853
"128" "29" "SITTING" 0.00348145039252008 0.00652532761401094 0.00692783992777526 0.00300653965566705 0.00544849196216748 0.00604912174898135 0.0155635274788964 0.0139253700536043 0.0298406478976457 0.00887976828798735 0.00860407951339587 0.0150499545765925 0.966153624427083 0.173785008744792 0.275091319674479 0.00280215232460194 0.00461467707317825 0.0052043217200387
"129" "29" "STANDING" 0.00205072911311671 0.00590112573109599 0.00563630492258149 0.00180976153049632 0.0046543866908851 0.00426861313402391 0.0155601414401848 0.00895074096776551 0.00858120071097163 0.0147218193091646 0.00688929175941998 0.0069952919333424 1.02497509223558 0.0601895903488918 0.0322541804008994 0.00250086029701296 0.0120828165748582 0.00510602349721634
"130" "29" "WALKING" 0.226090732727741 0.119534820671669 0.106534805678788 0.146030847354755 0.101283753706657 0.0897638188800745 0.287330208820616 0.502794010285242 0.210633063577963 0.224530561660228 0.375341030880181 0.181107667619246 1.01516424041863 0.145456382366035 0.1206604387544 0.269218475853946 0.122879420566784 0.112759635332825
"131" "29" "WALKING_DOWNSTAIRS" 0.309916699861006 0.110930693965344 0.112415334002103 0.22013817368284 0.103507682025468 0.0900615466084864 0.575568318723405 0.398144669340299 0.269043924507321 0.447501078649055 0.251707222643492 0.202737281326256 1.00969901619466 0.114213118348076 0.13155355374569 0.379599283410476 0.110643541243909 0.102257056611
"132" "29" "WALKING_UPSTAIRS" 0.23111415740464 0.122198973285448 0.161512510522459 0.187518776649443 0.0913089613461811 0.119789493923556 0.550945124916296 0.654941067124155 0.255159283068096 0.449084055617893 0.467905786381852 0.167998442832043 0.990389250589923 0.220691833894308 0.149715343003709 0.296809987672386 0.142488050819715 0.129983893460059
"133" "3" "LAYING" 0.00556203124950252 0.00621428370877117 0.0083240850241191 0.00494986831761408 0.00599172969815889 0.00698879427971912 0.0243488577965554 0.0156816847488082 0.0330224148867069 0.0182371256729406 0.0147232911466528 0.0174470305142258 0.164311857283266 0.853079137071573 0.477050918220766 0.00629753215935452 0.00692185637651388 0.00827128234334369
"134" "3" "SITTING" 0.0103480969678431 0.0246871078148756 0.0235536368919468 0.00872895319448895 0.0201707852019917 0.0182406563393647 0.0281493017521795 0.0399720812171025 0.0498617384555129 0.0253520186186656 0.034458025856297 0.0301007073441154 0.968779063626803 0.155431559157482 0.179034296644832 0.00938033784252548 0.0161756256377071 0.0185665835976772
"135" "3" "STANDING" 0.00877934532113204 0.0165214352930743 0.016856436919027 0.00908175759725041 0.0135612519546088 0.0127227055016867 0.0713427813725666 0.0473319329180225 0.0395717019546317 0.0590250074749747 0.0405633567376776 0.0311245781041918 0.99748475908043 0.27745157973873 0.0743940296667469 0.0113600586587806 0.0541395027550851 0.0144440982268221
"136" "3" "WALKING" 0.168148756976387 0.126788403596511 0.0884255745462689 0.123718786806554 0.0982807753097182 0.0708382647582743 0.312450559644585 0.25058524588198 0.198936952629437 0.215636055935761 0.223679866188405 0.161198580669445 0.997605530253233 0.241352459668966 0.146117692509709 0.208855638345089 0.163543462045772 0.108163945151818
"137" "3" "WALKING_DOWNSTAIRS" 0.243132238202251 0.132195961221773 0.0943836211701379 0.187477294288341 0.101337817582342 0.0718507447291072 0.57744262142338 0.290653119501856 0.216969359492239 0.445827435912185 0.211393698216558 0.168508040336204 1.0030343701993 0.217422640014732 0.125818242225994 0.30656821431964 0.158358143868083 0.0955536177245028
"138" "3" "WALKING_UPSTAIRS" 0.182487875490784 0.138176124820498 0.0956854205632097 0.130460026418115 0.108305702829366 0.0669813192552052 0.458241046572696 0.268194421715267 0.200831022860003 0.3310209151349 0.201791651956484 0.164393444293328 0.95710298628178 0.36658820553893 0.173202602174558 0.223791894945592 0.183741427396094 0.102860679730968
"139" "30" "LAYING" 0.0071624011532808 0.00735530143256538 0.00715166363479241 0.00637071754574385 0.00654198748208505 0.00617616948559275 0.0224436953611512 0.021145477046635 0.0162609886439067 0.0184907985048581 0.0212005670166418 0.0129406959637052 0.0929540181507366 0.748580899921875 0.665698158147321 0.00787252780623435 0.00905730650141101 0.00831817632222247
"140" "30" "SITTING" 0.00609637282714075 0.0116701937785118 0.0104627273986119 0.00524007890690192 0.00994935984818949 0.00859401174675048 0.0162614658709828 0.0218538566000149 0.0324820995825421 0.0101895049842692 0.0150397489261205 0.0198364042903983 0.917591489667339 0.16489664133566 0.336190003112399 0.00595842767627334 0.0109014571798993 0.00894722050919319
"141" "30" "STANDING" 0.00533776029092373 0.0176472994034928 0.0160741308418904 0.0067937305127501 0.0138423103232305 0.0125785787277864 0.0618533080684137 0.0334265387268916 0.0292045315211311 0.051403727608813 0.0369221992105592 0.0252435379209609 1.02059009465042 0.102353643536057 0.0604013541967558 0.00862017047908346 0.0262551886419345 0.0157122875889902
"142" "30" "WALKING" 0.168622708693165 0.112603899327695 0.125747976175094 0.130727135167481 0.0876349936318446 0.100706791184536 0.44760776523312 0.641436377188582 0.307202234070149 0.313192290709571 0.427914910147509 0.251487195198428 1.01808312405048 0.158242359797043 0.127503091747099 0.213386643264873 0.121675348906739 0.0969730511404382
"143" "30" "WALKING_DOWNSTAIRS" 0.246398885756237 0.128108176250565 0.117476910957334 0.183082573032263 0.108605211264442 0.0847446806562268 0.563188957080804 0.458261549386353 0.256030724069965 0.444466097771943 0.310338299780043 0.228663173495176 1.01437715564516 0.145867208787005 0.117837739005804 0.306478452499796 0.136618959213015 0.0859072814388376
"144" "30" "WALKING_UPSTAIRS" 0.165180461296106 0.120854907266281 0.159686500710901 0.133351833896781 0.0926513562725955 0.10176693068577 0.410535986544183 0.558283657074419 0.298737255213582 0.313303594395408 0.436688245937752 0.243443106766453 0.9934423609375 0.217848224465897 0.154686270161476 0.210748566765783 0.136478400655827 0.0926162206666397
"145" "4" "LAYING" 0.0120305349879848 0.00851998864824045 0.00791958634697164 0.012703789876609 0.00846598802768782 0.00663735176011908 0.0312170290717854 0.0293106490684086 0.0451607636836082 0.0212388282164462 0.0203381035662209 0.0189482342403615 0.0357278373946788 0.933186772265625 0.329320376856192 0.00682413557011873 0.00898748158224059 0.00842137146289777
"146" "4" "SITTING" 0.00615358120724984 0.0174540639276925 0.0130333518792828 0.00568136073299612 0.0157566994384869 0.0105255629631892 0.0354556165068834 0.0273104715016066 0.0431883516477062 0.0238509077801385 0.0241002116673009 0.0303606957409187 0.94924790875 0.239888809185892 0.103560695905625 0.00618203882867003 0.0119919862103631 0.0115324711040554
"147" "4" "STANDING" 0.00699828932646763 0.0222683096412849 0.0215410603778318 0.00639280303044026 0.0184901596552806 0.0158332108997677 0.0671142343336998 0.036210629089505 0.0380774305592701 0.0568288581398557 0.0295556946389109 0.0331251391523955 1.01254772522321 0.0535302673082729 0.162499902231585 0.00655793475705235 0.0187364622949656 0.0148038141996081
"148" "4" "WALKING" 0.152392001799185 0.126840897722137 0.0624789522066888 0.100636084393529 0.0957189525561979 0.0462144245806921 0.364594230232135 0.220040323540104 0.127278241961297 0.260064568250736 0.135335215636613 0.106328624800042 1.01767012106771 0.133291427954833 0.12047069906107 0.182891567054605 0.111951677720676 0.0741863893104387
"149" "4" "WALKING_DOWNSTAIRS" 0.271352929355424 0.102215896768264 0.0766793377717726 0.18656038805036 0.0886922807745503 0.0599331931954316 0.51107366383683 0.187317384345819 0.190189415488469 0.363517069542885 0.14108761430598 0.16154442503512 1.00645038331597 0.105222383688045 0.146713662226354 0.329112731427594 0.0970587738356778 0.0872444381590353
"150" "4" "WALKING_UPSTAIRS" 0.196740741350225 0.124191150832864 0.0950757858133188 0.168795529239475 0.104210535149433 0.0671372941616171 0.449953264190601 0.305347220495643 0.249304092653326 0.318124868087029 0.168103481421672 0.187984708783315 1.00353952916166 0.222756735834184 0.0968312713440354 0.258730544473538 0.158096461712555 0.0943687366202265
"151" "5" "LAYING" 0.0096102278943293 0.00533463726311088 0.00723922700611208 0.00878454056762022 0.00479896736602105 0.00560099623957374 0.0189485940845478 0.0163720470926478 0.0422601568568576 0.014305462544735 0.0137589876758255 0.0191383638187395 0.0191226029396824 0.971130498046875 0.253687903320312 0.00647899506553983 0.00572390626202134 0.00701954233007637
"152" "5" "SITTING" 0.00615713815845987 0.0154256130240155 0.0137893473791914 0.00539212926976504 0.0134425156720414 0.0115827994259242 0.0318020133598651 0.0289457295258107 0.0395117090688555 0.025914469813538 0.0295837419215326 0.0267054543163719 0.957774516335227 0.211617542039897 0.146927950744023 0.00703599785068387 0.0119295307376832 0.0134971699815411
"153" "5" "STANDING" 0.00859622951706589 0.0203909593796649 0.0227059799440737 0.0085291974806237 0.017437457096454 0.0186494015735596 0.0628517810882327 0.0440313603249921 0.0365723137353164 0.0594896018494781 0.0391547119328133 0.0354541007084727 1.01579150722656 0.0290005452219169 0.134076028133203 0.00942574004018893 0.0149868684109367 0.0175606258388422
"154" "5" "WALKING" 0.191604656442065 0.141796178400349 0.0849662536899247 0.127680771801594 0.119528313560101 0.0539169913702896 0.383105594166155 0.297613555031546 0.238452837595731 0.247500183280125 0.237401300026609 0.230573571115691 1.02361758344029 0.15160062475868 0.0863100478745926 0.230449981783372 0.137565938343463 0.0536099368371318
"155" "5" "WALKING_DOWNSTAIRS" 0.339977092882247 0.141174806737729 0.098113700072111 0.237719987101467 0.124518918642718 0.0763976326785891 0.473583577808428 0.361196743570971 0.281024011023604 0.330271767383903 0.276095465299414 0.248997630381539 1.01555522849069 0.143672194996328 0.0980855420356383 0.414897792128317 0.132384047182333 0.0761533020359915
"156" "5" "WALKING_UPSTAIRS" 0.250645526350103 0.165585568187543 0.103157090194752 0.184197834014052 0.120784814860275 0.0744777144342375 0.472621583499937 0.336303438433976 0.282393074030306 0.350838484076423 0.277500905219758 0.221124614675824 0.996363551230053 0.262883867528654 0.104951981067223 0.310796968035221 0.192738803291732 0.0703110613160033
"157" "6" "LAYING" 0.019702882941455 0.0113050423807462 0.015638690884489 0.0180067825716663 0.0108839719011299 0.0122013206583638 0.04327279220671 0.0408392622831702 0.0540475282436022 0.0313059091112232 0.0354107566764953 0.0277787848871718 0.0217204350959896 0.97705482709704 0.171836768044668 0.0106879905596676 0.0107560994396621 0.0131149946987977
"158" "6" "SITTING" 0.00564550540449849 0.0117375619711974 0.0133814673904774 0.00563973885101365 0.0114895319961618 0.0116338751033143 0.0354116534791699 0.0342083594466432 0.0330761399903239 0.0317335315202648 0.032152867481258 0.0250758052459323 0.995865136292614 0.132127821149119 0.149378381997909 0.00737927303276637 0.0127342806963156 0.0176896686562324
"159" "6" "STANDING" 0.00545981313485718 0.0125793591988254 0.0149163368780702 0.00543574889284702 0.0102795906066321 0.0113574284929106 0.033614671933628 0.0350325764356168 0.0222826569886129 0.0349283568798176 0.0352294631156278 0.0202694070178194 1.00469519339364 0.209133324470943 0.114269557699822 0.00658024402761023 0.0406841025169683 0.0187403505728619
"160" "6" "WALKING" 0.180420161947599 0.159075607556014 0.0733450284533717 0.141995205412952 0.121724224663874 0.0558784357215237 0.407294090730448 0.390571270179168 0.224654807084841 0.281013430810514 0.331940144265755 0.198760827600616 1.01452100722314 0.210412012036949 0.0758659895425822 0.229696723480138 0.185062666363283 0.0573838516873713
"161" "6" "WALKING_DOWNSTAIRS" 0.371344296674479 0.174388637875335 0.0970410060320638 0.254527751122681 0.155868990578428 0.0796269323392069 0.618764245260737 0.48261776920026 0.334741320828341 0.487309729651883 0.400864097273315 0.285563915282028 0.992269862272135 0.225177790482632 0.0965760482528646 0.450162374033069 0.20688723657085 0.079761024555314
